"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 23 17:21:17 CST 2020","Wed Dec 23 17:21:58 CST 2020","41123","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_speed","tcp_comm.feature: Single device control by mqtt - Speed"
"passed","Wed Dec 23 17:30:18 CST 2020","Wed Dec 23 17:35:45 CST 2020","327485","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_02_create_schedule_by_mqtt","schedule.feature: Create schedule by mqtt"
"passed","Thu Dec 24 08:35:27 CST 2020","Thu Dec 24 08:35:57 CST 2020","29880","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_temperature","tcp_comm.feature: Single device control by mqtt - Temperature"
"passed","Mon Dec 21 17:14:28 CST 2020","Mon Dec 21 17:14:39 CST 2020","10988","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Fall-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
"passed","Mon Dec 21 17:22:46 CST 2020","Mon Dec 21 17:22:58 CST 2020","11560","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-True colors-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Mon Dec 21 17:23:21 CST 2020","Mon Dec 21 17:23:33 CST 2020","11565","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-TV time-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Wed Dec 23 17:15:12 CST 2020","Wed Dec 23 17:15:51 CST 2020","38566","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_speed","single_device_control_by_udp.feature: Single device control - Speed"
"passed","Wed Dec 23 17:23:32 CST 2020","Wed Dec 23 17:23:45 CST 2020","12531","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_tw[light_1-Candlelight-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for TW device"
"passed","Wed Dec 23 17:13:55 CST 2020","Wed Dec 23 17:14:06 CST 2020","11034","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_on_off_nl[light_1-ON-udp2]","single_device_control_by_udp.feature: Single device control - ON/OFF/NL"
"passed","Wed Dec 23 17:22:21 CST 2020","Wed Dec 23 17:22:33 CST 2020","11479","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_tw[light_1-Cool white-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for TW device"
"passed","Mon Dec 21 17:17:35 CST 2020","Mon Dec 21 17:17:46 CST 2020","11158","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Bedtime-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
"passed","Wed Dec 23 17:22:10 CST 2020","Wed Dec 23 17:22:21 CST 2020","11627","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_tw[light_1-Daylight-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for TW device"
"passed","Wed Dec 23 17:13:32 CST 2020","Wed Dec 23 17:13:43 CST 2020","10931","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_on_off_nl[light_1-OFF-udp1]","single_device_control_by_udp.feature: Single device control - ON/OFF/NL"
"passed","Mon Dec 21 17:22:23 CST 2020","Mon Dec 21 17:22:35 CST 2020","11832","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Night light-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Mon Dec 21 17:15:11 CST 2020","Mon Dec 21 17:15:22 CST 2020","10996","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Party-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
"passed","Wed Dec 23 17:18:37 CST 2020","Wed Dec 23 17:18:48 CST 2020","11639","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_on_off_nl[light_1-ON-wizappd0]","tcp_comm.feature: Single device control by mqtt - ON/OFF/NL"
"passed","Wed Dec 23 17:17:41 CST 2020","Wed Dec 23 17:17:52 CST 2020","10768","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_tw[light_1-Golden white-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for TW device"
